steam_temp_C,steam_pressure_kgcm2,vibration_mms,bearing_temp_C,rpm,oil_pressure_kgcm2,load_percent,failure
538.99,162.61,6.49,83.17,2990.7,1.83,84.2,0
541.62,168.53,2.38,56.1,3001.1,2.22,87.6,0
551.54,171.78,2.7,58.69,2986.6,2.19,84.5,0
570.11,157.93,8.53,90.3,2922.9,0.96,56.9,1
535.75,170.23,2.59,67.99,3007.2,1.94,97.0,0
561.22,168.12,5.2,78.72,2999.5,1.59,42.1,0
544.3,172.04,2.57,54.72,2996.6,2.69,87.5,0
572.08,157.22,9.77,96.93,2967.8,1.54,47.9,1
526.29,159.42,2.94,69.0,3021.9,1.98,74.5,0
536.05,167.44,3.56,69.33,2988.9,2.48,86.3,0
548.49,167.04,3.07,65.61,3016.9,2.19,85.7,0
547.68,177.62,2.94,64.53,2998.8,1.61,77.9,0
578.82,158.35,8.17,94.42,3013.1,1.7,60.1,1
520.67,168.14,3.15,60.94,2982.2,2.31,88.0,0
571.73,153.51,6.81,95.92,3041.4,1.12,80.4,1
546.76,163.51,1.1,64.85,3030.8,2.44,76.9,0
544.13,171.01,2.33,60.09,3023.4,2.0,81.1,0
539.4,164.84,1.61,66.36,2986.3,2.65,79.7,0
561.36,162.74,7.72,83.53,2972.5,1.76,88.5,1
538.83,170.11,2.54,61.22,3002.7,1.94,92.2,0
537.95,170.57,2.79,63.48,3003.8,2.29,87.0,0
540.93,163.21,3.29,68.78,2977.5,2.23,93.2,0
535.2,173.99,2.17,63.67,3014.7,1.83,80.6,0
537.57,173.44,3.9,65.44,2989.9,2.04,98.7,0
529.9,164.56,2.61,59.72,2997.7,2.24,76.9,0
543.76,172.89,2.91,66.48,3010.2,2.47,77.2,0
537.87,170.73,3.1,67.56,2983.7,2.35,84.4,0
578.4,159.12,9.52,79.74,2925.0,1.5,86.6,1
555.7,162.32,2.98,59.39,3017.3,1.77,85.8,0
530.36,171.66,2.2,71.31,2986.6,2.64,93.5,0
550.3,168.74,2.46,69.54,3007.8,2.18,76.7,0
571.95,165.75,6.6,84.33,2947.9,1.88,71.1,1
567.45,155.44,7.38,96.7,2928.3,1.85,70.1,1
546.3,171.17,1.69,60.15,3009.3,2.09,78.8,0
552.33,162.96,6.41,74.09,2999.8,1.99,56.8,0
534.64,170.07,2.93,60.14,2987.3,2.02,56.0,0
539.48,163.29,2.96,62.21,3002.5,2.2,85.3,0
584.48,154.11,10.44,79.49,2978.9,1.09,52.6,1
544.87,171.4,3.82,71.28,2958.9,1.99,87.1,0
540.69,173.91,3.95,66.41,3004.3,2.38,75.5,0
538.54,171.94,1.99,53.31,3008.6,2.47,90.6,0
542.86,173.54,2.57,62.42,3020.7,2.27,74.6,0
578.66,153.03,7.32,96.87,2973.5,1.78,70.9,1
567.42,165.53,5.52,79.43,3001.1,1.96,74.4,0
539.63,169.52,2.08,60.56,2996.2,2.21,83.3,0
537.88,168.39,1.39,70.33,3018.8,2.18,88.3,0
532.09,172.74,2.55,61.62,2983.3,2.15,77.3,0
564.22,161.71,7.04,84.83,2966.9,1.71,79.6,1
559.57,169.92,1.71,63.74,2983.1,2.28,90.8,0
541.24,167.55,1.07,72.13,3012.6,2.17,76.1,0
540.68,175.76,3.17,63.16,3027.9,2.01,75.0,0
549.75,179.05,3.45,68.31,2993.3,2.26,71.5,0
533.75,168.46,2.08,67.92,3003.3,2.5,93.2,0
543.31,162.9,1.63,60.88,3005.4,1.94,88.4,0
542.12,177.37,1.7,61.43,3012.2,2.26,66.4,0
540.33,179.42,2.35,66.41,3013.4,2.53,90.0,0
563.02,157.85,7.16,93.0,2956.4,1.94,70.9,1
545.55,173.03,3.37,69.14,3007.2,2.57,71.8,0
542.26,171.83,0.96,69.14,2984.1,2.42,100.0,0
535.31,164.31,2.98,64.36,3027.6,1.88,85.4,0
568.02,170.19,5.46,88.26,2948.6,1.67,82.8,1
571.45,145.76,6.29,97.88,2958.4,1.78,78.3,1
550.1,164.9,3.8,77.39,2968.4,2.41,68.8,0
580.82,147.85,8.88,96.57,2959.2,1.58,56.4,1
537.23,157.53,2.3,60.39,3002.7,2.4,70.9,0
577.35,165.29,5.72,68.2,2979.1,2.13,79.6,0
563.87,152.07,8.4,89.55,2993.7,1.48,70.3,1
571.87,154.25,7.77,78.24,2950.7,1.75,60.4,1
524.82,179.8,3.23,66.73,3021.5,1.91,90.6,0
565.36,164.6,5.9,91.98,2924.0,1.49,68.3,1
552.93,170.53,2.18,62.56,2981.3,1.94,63.2,0
590.66,149.11,10.54,101.29,2987.2,1.54,63.0,1
550.21,174.7,2.46,71.67,3017.7,2.17,73.0,0
536.34,171.79,3.2,65.41,3008.5,2.17,89.0,0
542.82,171.93,1.9,55.61,3010.3,2.12,86.7,0
565.38,156.57,6.52,83.93,3006.3,1.77,59.7,1
545.4,166.94,1.61,65.97,3009.3,2.35,96.5,0
548.49,172.08,0.65,60.78,3000.1,2.53,98.3,0
532.28,172.45,2.26,64.02,2996.9,2.64,91.8,0
537.01,168.5,4.76,63.31,2984.8,2.06,87.9,0
536.2,170.04,2.12,52.92,3018.3,2.26,80.5,0
527.16,162.91,2.88,61.81,2988.3,2.24,92.9,0
538.09,175.65,1.4,65.57,2978.5,2.38,89.2,0
550.78,167.09,2.46,69.74,2985.9,1.9,80.3,0
578.64,164.92,8.38,82.69,2958.0,1.35,71.8,1
575.94,142.58,7.19,100.42,2949.4,1.94,52.8,1
564.09,164.99,8.24,94.48,2930.7,1.59,64.4,1
536.93,164.43,1.87,69.82,3031.2,2.37,72.4,0
546.41,159.94,3.01,62.37,3015.9,1.99,89.5,0
533.33,167.43,3.72,71.54,3013.1,2.21,86.9,0
550.13,170.77,2.96,62.62,3003.7,2.0,94.1,0
563.26,166.58,7.15,90.01,2949.0,1.2,69.9,1
535.73,166.68,3.75,64.37,2994.9,1.98,87.0,0
574.99,167.15,5.31,71.67,2997.0,1.95,77.1,0
543.96,170.35,1.05,67.21,2986.5,2.27,76.5,0
534.58,166.88,3.72,67.84,2969.5,2.48,100.0,0
582.49,158.16,6.15,82.9,2933.7,1.43,71.6,0
549.25,161.2,4.89,85.74,3034.5,1.77,81.2,0
543.29,169.59,4.27,70.76,3033.3,1.59,48.9,0
541.46,175.06,0.17,58.31,3002.0,2.25,83.0,0
563.43,150.94,9.27,84.42,2929.1,1.06,71.2,1
543.71,156.65,4.45,80.53,2981.1,2.18,89.0,0
565.64,156.61,10.45,90.51,2958.7,1.22,63.4,1
549.6,165.64,3.22,67.34,2994.5,1.93,97.4,0
544.0,170.48,1.78,64.74,2985.5,2.1,88.9,0
529.3,163.49,1.95,60.33,2974.8,2.57,90.3,0
565.71,156.54,6.55,98.47,2907.0,1.62,45.3,1
535.63,157.83,3.15,60.96,3028.1,2.34,100.0,0
531.57,170.95,2.99,68.97,3008.3,2.04,82.1,0
539.26,173.47,2.74,63.93,2980.1,2.24,78.2,0
557.88,146.23,8.54,89.96,2955.3,1.49,55.7,1
528.43,163.83,2.65,69.98,3027.2,1.96,86.4,0
547.15,160.52,4.93,94.83,2963.6,2.05,67.1,1
529.06,174.26,2.87,70.82,2998.4,2.22,76.2,0
557.46,162.17,7.66,89.36,2950.9,1.73,71.9,1
554.44,176.98,2.0,59.41,3015.8,1.93,78.3,0
529.48,175.98,2.5,72.11,3021.3,2.2,89.2,0
567.41,145.5,9.69,85.72,3003.1,1.7,63.5,1
561.34,169.38,2.69,63.95,2984.4,2.26,69.3,0
563.24,160.84,6.89,75.78,2935.9,1.76,64.6,1
568.95,162.08,6.36,87.41,2956.2,2.3,58.1,0
540.58,168.31,4.8,62.8,2997.2,1.72,75.7,0
545.41,169.55,1.46,54.49,3005.1,2.07,67.0,0
541.92,167.63,2.98,64.94,3003.8,2.46,89.4,0
534.12,170.82,3.01,76.86,3004.3,2.23,90.4,0
567.86,164.84,9.81,87.48,2951.4,1.64,62.4,1
552.55,169.75,2.87,62.44,3003.3,2.22,94.7,0
548.59,169.29,1.96,60.22,2981.5,2.33,93.2,0
571.99,155.94,7.78,78.32,2964.9,1.42,63.6,1
537.37,164.96,3.25,60.7,2991.4,2.26,80.5,0
597.66,160.98,9.33,96.41,2892.4,1.73,71.7,1
526.31,167.7,1.36,68.91,2976.6,2.28,96.4,0
545.83,175.82,2.53,63.15,2979.5,2.06,97.1,0
586.51,162.16,8.33,100.97,2910.6,1.55,69.9,1
584.04,155.06,12.24,93.39,2968.4,0.95,56.5,1
570.07,155.12,6.17,81.69,3003.1,1.72,60.0,0
546.2,171.99,3.03,59.98,3013.9,2.09,96.8,0
534.76,168.16,2.27,64.76,3026.0,2.13,84.5,0
535.19,177.64,3.59,72.21,2998.3,1.96,97.1,0
541.35,171.82,2.76,67.0,2984.0,1.99,74.7,0
544.41,167.83,3.29,57.36,2984.1,2.33,84.3,0
543.87,175.83,2.54,70.81,3008.2,2.01,76.5,0
547.05,166.7,5.52,80.22,2947.9,1.89,70.1,0
571.23,156.02,6.53,78.53,2943.0,1.76,47.8,1
553.76,163.45,2.09,63.97,3011.2,2.06,100.0,0
539.57,163.0,1.78,62.5,3019.5,2.58,90.0,0
573.11,165.65,6.7,87.64,2974.0,1.4,97.7,1
548.2,173.75,3.31,59.76,2986.2,2.65,69.8,0
543.68,163.98,5.48,74.32,2994.5,2.09,76.4,0
539.98,169.82,3.25,64.23,2981.2,2.48,98.5,0
565.17,158.18,5.56,93.66,2926.1,1.51,73.0,1
578.31,160.27,9.89,95.6,2989.7,1.07,62.0,1
543.61,171.14,3.85,59.2,3015.3,2.11,81.1,0
544.41,158.56,6.51,83.48,2982.8,1.71,62.5,1
540.49,166.27,3.83,62.42,3008.8,2.24,89.2,0
544.58,175.82,2.0,61.4,2997.6,2.19,95.7,0
534.16,171.81,2.48,64.64,2983.7,1.83,93.9,0
541.65,174.59,3.11,70.72,3021.8,2.23,84.4,0
566.35,160.83,3.4,72.9,2972.0,1.95,68.2,0
580.98,150.53,8.07,87.59,2964.8,1.78,71.8,1
538.97,172.65,2.76,61.21,3014.4,2.43,87.8,0
550.54,161.14,4.97,79.36,3001.7,2.23,65.8,0
560.9,150.88,7.05,88.29,3000.3,1.52,72.1,1
531.32,164.3,2.84,67.53,2992.9,2.15,97.7,0
560.02,165.02,8.65,79.72,2955.0,1.06,80.4,1
556.69,180.98,3.0,59.82,3041.0,1.92,88.9,0
526.3,176.54,1.46,64.94,3008.9,2.06,92.8,0
550.36,176.9,2.3,66.88,2989.5,2.16,92.4,0
543.88,176.84,1.51,63.95,2993.5,2.26,62.3,0
541.62,162.79,3.33,72.47,3003.2,2.32,98.1,0
571.15,142.87,8.55,85.16,2952.8,1.87,59.2,1
544.33,172.6,2.31,63.79,2985.4,2.06,84.4,0
541.58,167.71,3.48,61.55,3004.8,2.28,84.1,0
566.23,168.07,7.69,84.33,2922.1,1.94,72.3,1
535.26,171.02,3.07,63.58,3006.2,1.9,98.3,0
543.37,173.23,1.88,59.53,3014.3,2.06,91.4,0
539.89,173.2,1.98,56.59,3000.6,2.25,84.3,0
538.5,178.99,3.47,62.37,3001.0,1.84,95.5,0
563.24,148.19,9.51,84.4,2944.1,1.73,56.2,1
541.19,179.86,2.5,59.14,2987.9,2.4,73.7,0
564.9,170.04,5.66,76.6,2970.4,1.63,100.0,0
536.48,171.92,2.3,68.16,3011.5,2.19,84.4,0
540.27,170.44,0.93,64.87,3025.5,2.21,77.3,0
580.95,159.84,4.86,81.45,2977.7,1.91,83.2,0
575.78,151.92,6.54,73.58,2999.1,1.71,96.4,1
547.16,167.5,2.54,64.38,3007.0,2.41,78.9,0
532.98,177.79,2.22,72.41,2999.0,2.4,76.4,0
538.65,158.78,1.17,63.69,2977.2,2.43,76.9,0
537.8,176.1,3.09,66.0,3004.6,2.05,77.4,0
545.13,173.29,1.72,69.58,2998.7,2.22,71.8,0
529.72,158.98,0.9,54.29,3020.4,2.36,73.0,0
557.34,168.48,1.94,65.28,2997.4,2.19,86.1,0
584.98,158.06,8.13,88.99,2979.7,1.23,52.7,1
533.87,168.73,2.88,61.1,2981.5,2.1,84.5,0
550.91,168.15,2.17,65.21,2983.9,2.35,93.7,0
566.88,160.24,9.03,87.07,2904.6,1.38,73.3,1
543.96,168.3,1.04,62.98,3002.8,2.4,79.8,0
533.73,171.21,2.28,65.95,2995.7,2.36,95.4,0
560.75,161.42,6.85,75.08,2986.4,1.68,77.9,1
536.92,160.06,2.83,59.59,2983.2,1.89,74.4,0
544.0,172.56,3.76,66.93,2988.5,2.06,81.5,0
566.82,159.95,10.33,101.78,2940.7,1.71,85.7,1
529.39,164.92,4.0,59.66,2982.4,2.38,94.3,0
546.22,173.95,2.16,63.67,2994.8,2.25,63.7,0
543.86,174.46,3.15,63.1,3001.8,2.22,65.2,0
552.72,160.71,6.16,72.41,3002.3,2.03,93.2,0
553.87,165.76,2.74,61.67,3004.7,2.2,96.4,0
551.33,172.18,0.39,61.08,2989.7,2.12,88.6,0
555.57,149.71,4.33,71.13,3019.4,2.11,76.8,0
562.31,151.27,7.31,79.83,2951.1,2.07,76.8,1
534.68,170.68,1.67,67.93,2995.7,2.1,98.3,0
565.63,159.98,6.75,73.86,3003.9,2.41,76.8,1
542.1,173.62,2.63,55.96,3001.3,1.94,79.7,0
561.49,160.97,7.81,81.16,2975.4,1.67,67.4,1
558.1,154.41,10.36,89.23,2944.8,1.39,78.3,1
536.27,170.25,3.96,64.65,2999.0,2.12,89.2,0
532.0,177.4,3.26,71.2,2969.5,2.52,87.7,0
539.38,170.34,3.24,65.09,2997.7,2.31,78.7,0
587.98,156.26,9.85,87.77,2953.0,1.37,62.4,1
534.24,168.06,2.19,62.43,2983.5,2.26,80.4,0
532.39,175.44,3.27,76.03,2966.6,2.47,92.9,0
555.13,164.63,5.05,69.1,2964.1,1.77,82.7,0
554.49,161.08,8.44,86.82,2963.5,1.77,62.9,1
585.92,160.22,7.33,101.98,2981.6,1.2,49.3,1
530.18,173.96,2.57,62.56,3007.5,2.12,85.3,0
524.86,168.72,3.55,65.34,2995.6,2.04,94.0,0
536.15,178.35,1.69,71.55,2970.9,2.2,87.5,0
535.78,171.72,2.11,67.14,3034.7,2.33,83.1,0
542.04,168.36,2.92,72.95,2979.1,1.91,87.7,0
529.75,169.66,3.3,63.96,2997.1,2.38,84.7,0
582.75,147.08,9.55,82.12,2960.4,1.68,46.9,1
532.95,168.82,1.95,66.11,2990.9,2.26,91.7,0
551.32,158.37,6.82,83.82,2958.5,1.54,68.4,1
553.8,174.57,3.11,76.05,3005.3,2.13,70.6,0
534.4,178.39,2.91,69.66,2996.7,2.18,93.1,0
567.64,161.54,7.62,89.87,2960.1,1.04,54.2,1
547.8,177.96,2.49,66.64,2986.9,2.55,87.2,0
533.12,172.44,2.64,64.37,2999.9,2.08,94.0,0
533.26,174.32,2.81,65.9,2991.6,2.01,91.0,0
533.71,164.31,1.51,64.99,2989.1,2.44,79.2,0
562.33,167.37,7.61,88.2,2984.3,1.52,63.9,1
558.7,173.18,5.8,83.03,2966.6,2.15,71.9,0
541.92,163.38,1.71,70.47,3029.5,1.87,87.6,0
537.16,169.37,3.49,65.33,2999.9,2.58,71.5,0
556.38,157.36,6.9,91.57,2982.6,1.22,62.8,1
541.75,166.58,2.93,61.71,2991.3,2.07,77.7,0
566.0,151.82,8.3,89.63,2980.7,1.34,60.2,1
534.51,172.28,1.56,61.87,2984.4,2.0,77.8,0
560.98,154.36,5.41,76.77,3007.2,1.99,73.6,0
532.93,167.01,2.06,70.1,2980.0,2.2,76.3,0
538.47,171.32,2.81,59.48,3006.1,1.9,100.0,0
546.74,168.25,2.95,70.05,3013.2,2.22,81.6,0
539.77,156.64,6.61,71.93,3000.3,2.11,82.5,1
551.93,155.15,9.57,95.04,2964.6,1.94,59.3,1
537.04,161.05,2.87,58.75,3030.9,2.25,98.5,0
548.05,170.23,4.68,69.83,2981.1,1.86,68.3,0
544.76,182.42,3.04,63.04,3017.8,2.39,89.9,0
533.81,163.65,3.25,66.15,3005.9,2.47,84.6,0
542.52,169.99,2.75,64.11,2979.2,2.24,87.3,0
540.11,166.85,1.81,64.73,2990.1,2.38,77.4,0
542.23,166.62,3.66,59.23,3007.2,2.1,89.1,0
568.73,156.4,5.33,80.73,2938.3,1.23,75.2,0
538.62,174.06,3.34,67.0,3011.9,2.3,74.0,0
540.06,171.91,2.42,65.24,2999.7,2.11,86.8,0
544.97,174.37,3.51,63.02,2993.3,2.43,77.3,0
550.57,164.21,6.27,76.98,2993.9,1.4,71.5,0
547.12,171.18,3.4,61.7,3010.6,1.83,100.0,0
545.54,174.3,1.48,72.34,3001.3,1.89,88.0,0
550.18,174.46,2.91,65.53,2968.5,2.33,92.3,0
549.33,163.71,2.42,68.6,3011.6,2.14,75.4,0
583.88,154.39,7.89,79.7,2984.7,1.49,43.7,1
536.8,168.93,2.0,64.46,3000.5,2.2,72.4,0
565.13,158.83,4.48,80.5,2999.2,1.65,53.6,0
537.08,174.79,2.44,57.43,3001.5,2.11,90.7,0
528.3,167.08,3.03,67.75,2999.3,2.24,91.8,0
576.52,167.55,9.37,99.11,2893.9,1.69,71.6,1
561.46,158.45,4.13,79.99,2957.5,2.0,78.4,0
529.19,164.46,2.0,62.68,2969.3,2.1,76.6,0
546.26,173.52,1.21,72.04,3017.0,2.09,76.7,0
564.96,154.6,7.12,82.24,2944.9,2.06,80.3,1
528.16,165.73,1.66,66.62,3001.5,2.32,73.4,0
524.47,167.98,2.39,65.24,2980.2,2.05,78.8,0
535.71,169.38,2.89,73.76,3004.5,2.34,87.6,0
553.48,150.89,5.04,80.18,2960.7,2.23,78.1,0
538.95,168.17,2.78,66.7,3011.1,2.4,100.0,0
531.7,168.81,3.81,66.3,2993.5,2.09,74.2,0
581.48,153.45,7.78,87.46,2888.6,1.64,63.7,1
529.1,163.27,2.08,65.02,3015.1,2.34,81.3,0
542.88,163.84,2.46,60.29,3018.3,2.18,75.0,0
583.77,144.06,9.1,97.29,2926.0,1.32,57.6,1
531.0,181.8,3.75,71.2,3010.5,2.29,88.9,0
530.97,167.32,3.26,61.71,3000.9,2.06,82.8,0
539.45,174.64,1.66,63.82,3004.3,2.03,65.0,0
539.08,164.28,1.8,63.5,2992.2,2.31,83.3,0
553.01,167.99,2.6,63.84,2991.5,1.88,66.1,0
535.68,166.5,2.24,62.62,3012.4,1.65,83.1,0
545.74,176.43,2.67,65.54,3014.0,2.08,81.7,0
546.08,167.57,3.33,66.52,3022.2,2.27,85.3,0
546.55,168.81,7.83,91.46,2998.8,1.95,69.4,1
529.59,176.99,1.81,69.27,2987.0,2.32,75.4,0
580.75,160.45,9.71,85.5,2930.7,1.24,53.1,1
532.54,165.01,1.44,66.52,2992.0,2.17,83.8,0
542.31,162.28,2.64,68.03,2985.7,2.15,76.0,0
538.87,176.93,3.69,59.41,2993.5,2.23,88.0,0
532.21,165.62,2.97,67.12,3013.9,2.45,74.6,0
532.93,163.27,4.63,66.53,2986.5,2.39,75.9,0
555.75,164.89,2.05,58.89,2990.8,1.83,84.3,0
565.77,154.2,8.42,73.06,2981.2,1.16,67.9,1
554.14,170.86,5.2,75.95,3014.5,1.8,57.8,0
535.39,162.21,3.2,62.46,2975.3,2.19,81.6,0
563.83,164.34,7.19,85.16,2978.0,2.16,96.5,1
537.53,172.24,2.68,59.65,2995.2,1.82,85.9,0
550.64,174.43,1.96,60.71,3011.6,2.41,78.4,0
526.32,163.92,2.13,60.12,2999.4,2.48,73.0,0
550.09,165.0,4.41,65.43,2967.6,1.78,86.0,0
560.55,156.53,9.73,87.69,2938.2,1.45,66.5,1
542.9,165.34,1.74,57.15,2998.6,2.6,65.0,0
542.49,170.07,2.2,68.65,2982.6,2.14,75.5,0
545.77,172.47,2.33,71.04,2997.1,2.24,85.6,0
532.52,174.53,1.01,65.22,2991.8,1.92,76.1,0
552.37,162.43,5.26,78.23,2965.9,1.82,84.5,0
544.06,173.05,2.7,64.65,2986.7,2.49,100.0,0
535.42,168.52,2.72,63.63,3008.4,2.21,84.3,0
574.88,155.6,8.6,86.8,2950.1,1.35,80.8,1
526.53,167.5,1.73,59.0,3004.8,2.05,100.0,0
528.54,176.79,3.12,67.52,2990.4,2.36,72.2,0
522.18,175.43,1.85,69.65,2988.1,2.2,90.0,0
537.88,166.52,3.62,63.79,3000.9,2.36,70.1,0
539.82,169.1,3.07,61.86,2983.3,2.7,88.7,0
543.88,177.42,3.19,66.97,2995.4,2.28,99.5,0
579.4,159.64,8.09,94.69,2938.1,1.4,54.9,1
574.05,157.29,6.39,74.0,2976.7,1.88,53.0,0
556.85,151.06,7.1,91.93,2962.0,1.23,68.9,1
542.57,164.25,1.74,72.12,3019.4,2.33,88.9,0
530.23,164.87,2.15,66.67,2997.5,2.04,82.1,0
554.78,157.1,6.67,75.15,2976.9,2.12,75.0,1
547.84,167.55,1.96,61.51,3008.1,2.15,100.0,0
573.84,151.32,7.58,101.89,2960.7,1.81,67.9,1
540.13,167.71,2.81,67.97,3010.5,2.16,70.3,0
535.56,180.76,2.26,61.05,3017.1,2.34,78.4,0
539.37,169.96,3.16,63.98,3009.0,2.25,88.2,0
534.83,175.27,2.73,68.43,3018.4,2.09,90.3,0
584.37,159.97,5.29,88.08,2928.1,1.44,73.0,1
541.66,156.27,1.61,67.66,2990.4,2.08,72.6,0
536.19,172.8,2.74,67.33,3012.0,2.32,71.2,0
567.52,172.9,4.74,70.83,2984.3,1.81,76.1,0
580.46,153.92,6.44,92.63,2966.6,1.69,68.6,1
540.41,164.72,2.6,70.64,3004.7,2.52,67.3,0
561.12,170.58,5.66,77.75,2983.8,1.27,91.4,0
529.42,174.43,2.75,61.93,3000.8,2.23,96.8,0
530.27,171.67,2.74,62.37,3037.5,2.14,80.7,0
542.34,171.76,3.7,64.89,3006.6,2.49,78.6,0
538.87,166.16,4.4,73.61,2974.2,1.75,90.1,0
558.9,169.88,3.47,52.43,2996.0,1.91,76.4,0
540.4,161.02,1.21,70.86,3010.2,2.0,80.3,0
549.25,170.8,2.53,66.56,2995.3,2.03,85.5,0
548.02,167.5,2.68,75.28,2967.5,1.99,89.8,0
549.06,160.99,1.14,59.97,2986.0,2.41,69.9,0
529.15,167.98,1.6,74.06,2985.4,2.2,87.2,0
567.43,152.93,8.34,95.32,2946.4,1.89,57.7,1
546.03,164.4,1.85,59.36,2982.3,2.21,91.0,0
541.41,170.01,3.55,69.94,2995.5,1.81,90.6,0
532.3,166.03,3.05,61.38,2963.6,2.29,65.8,0
540.08,156.21,3.16,79.97,2997.2,2.04,86.6,0
528.55,162.89,2.83,56.44,2971.8,2.35,77.4,0
549.24,176.99,3.14,66.03,2986.9,2.47,88.5,0
546.36,149.61,6.73,73.72,2954.2,1.78,72.0,1
527.32,162.58,1.65,63.24,2988.4,2.34,96.8,0
557.19,147.6,10.33,91.48,2944.8,1.93,83.2,1
547.86,164.09,1.93,67.62,2998.2,2.27,94.8,0
546.59,168.05,1.98,65.56,2976.3,2.27,68.3,0
563.19,155.76,5.62,69.64,2958.5,1.97,82.6,0
540.74,170.63,4.07,59.54,2979.3,2.32,82.8,0
540.26,152.79,8.39,81.89,2922.7,2.04,88.5,1
565.33,165.24,6.79,72.85,2962.5,2.08,92.1,1
534.78,169.74,1.66,69.28,2984.6,2.08,94.0,0
535.81,171.02,1.76,69.28,3004.5,2.3,79.8,0
544.13,171.14,3.23,66.74,2999.2,2.24,88.3,0
569.04,157.63,6.17,88.84,2971.5,1.94,73.8,1
561.73,159.37,5.74,83.82,3028.8,2.14,70.0,0
534.03,169.2,2.89,65.44,3011.9,2.45,84.0,0
537.33,169.84,2.62,63.64,2988.6,2.64,88.5,0
527.38,183.72,3.38,64.11,2988.1,1.67,91.7,0
538.2,177.67,3.87,61.9,3015.9,2.23,100.0,0
564.25,166.62,7.99,85.11,2948.2,1.08,56.1,1
562.7,169.13,5.16,66.18,2927.3,1.76,67.2,0
535.27,168.52,3.45,64.93,3027.1,2.34,75.3,0
537.67,179.65,3.06,67.65,2970.2,1.77,68.9,0
541.71,157.04,2.91,67.6,3010.2,2.27,93.8,0
542.11,166.98,2.66,63.3,2984.0,2.26,74.8,0
556.35,171.24,7.82,77.6,3001.0,1.42,61.2,1
565.98,162.2,6.89,98.25,2977.5,1.84,78.1,1
532.79,174.34,2.67,67.56,3002.7,2.13,90.0,0
553.36,169.19,2.1,61.81,3004.5,1.88,93.8,0
535.22,172.07,2.62,57.95,3008.8,2.07,70.7,0
544.39,166.94,6.89,76.22,2939.8,1.44,84.3,1
526.7,171.22,2.41,69.46,2985.0,2.25,78.9,0
529.68,171.41,3.7,63.13,2988.7,2.35,95.0,0
533.6,173.31,3.11,64.98,3039.7,2.22,92.3,0
533.69,171.59,2.91,67.79,3031.9,2.21,84.0,0
552.42,174.74,2.38,56.83,3027.5,2.16,95.5,0
525.28,169.54,0.62,64.2,3002.0,2.37,90.0,0
580.78,155.75,7.83,93.59,2915.0,1.74,55.4,1
532.51,176.76,3.23,66.17,2991.3,2.13,84.8,0
531.19,167.03,4.12,69.01,3020.6,1.96,90.2,0
548.69,167.26,1.91,69.08,2979.2,2.11,66.4,0
533.27,166.23,1.55,74.42,2995.1,2.05,82.1,0
534.76,173.83,2.57,59.39,2992.0,1.95,78.1,0
545.48,164.52,3.04,76.74,3008.2,2.12,81.5,0
537.26,179.5,3.25,72.49,2982.3,2.53,79.8,0
552.58,172.45,3.87,67.76,3003.5,2.1,84.2,0
541.87,163.18,3.34,54.61,2999.6,2.35,85.8,0
536.25,169.18,3.71,66.96,3003.5,2.28,75.2,0
551.21,164.06,5.28,75.02,2970.5,1.85,100.0,0
537.4,170.84,1.98,65.71,3037.3,2.0,91.6,0
537.17,164.42,2.88,65.19,3003.4,2.03,93.5,0
520.74,170.3,2.39,65.18,3007.8,2.29,83.2,0
556.0,171.62,3.28,71.9,3007.4,2.03,68.6,0
543.0,168.09,0.47,64.61,2994.5,2.1,77.2,0
567.0,148.89,3.3,89.29,3008.0,2.01,78.3,1
535.32,166.98,1.9,66.68,3021.3,2.42,77.4,0
538.73,159.21,1.52,71.43,2979.7,2.34,74.8,0
531.03,171.19,3.48,61.73,3001.4,1.93,96.6,0
549.69,180.1,2.96,59.19,3022.9,2.26,83.6,0
532.25,175.57,3.42,61.89,2995.8,2.09,76.0,0
539.82,169.97,3.7,69.14,2981.8,2.12,95.5,0
529.58,165.89,3.07,63.77,3003.7,2.38,67.8,0
532.27,173.53,3.25,70.41,3004.2,2.23,75.7,0
550.65,173.31,3.9,68.2,2996.7,2.66,87.3,0
534.78,175.76,2.34,74.25,3004.5,2.58,84.3,0
531.1,165.93,3.33,71.3,2975.3,2.02,83.4,0
538.52,163.19,2.81,65.91,2997.7,2.07,98.1,0
544.32,172.28,2.02,67.39,2973.6,1.94,89.8,0
571.5,165.2,6.21,71.7,2947.7,1.88,59.6,0
562.22,158.91,8.21,92.04,2973.3,1.23,57.0,1
545.99,168.64,2.8,61.88,3018.5,2.29,100.0,0
545.68,166.94,0.59,71.12,2999.2,2.48,75.5,0
527.47,176.76,2.1,69.46,3023.6,2.13,74.0,0
530.46,164.72,2.43,61.2,2995.8,2.04,95.1,0
578.99,168.7,8.86,92.51,2980.9,1.52,54.2,1
569.45,155.85,7.51,94.15,2983.3,1.51,62.9,1
581.5,141.07,8.24,102.19,2959.5,1.24,51.4,1
575.2,160.76,8.06,88.5,2928.6,1.33,78.7,1
541.86,171.36,3.13,61.87,2976.5,2.08,95.6,0
567.17,163.69,8.23,89.39,2991.3,1.92,84.4,1
548.36,153.58,4.88,74.89,2943.5,1.42,59.4,0
539.59,167.95,2.97,66.86,2990.6,2.29,100.0,0
545.94,164.7,1.63,61.51,3011.1,1.97,89.5,0
566.02,160.86,3.66,70.41,2979.6,2.18,90.6,0
